name,rg_label,genome_type,transmission_route,host_range,environmental_stability,treatment_available,infectious_dose,zoonotic
Enterovirus SV-16 ATCC VR-211,2,,,,,,,
Enterovirus SV-18 ATCC VR-212,2,,,,,,,
Enterovirus SV-2 ATCC VR-210,2,,,,,,,
Enterovirus SV-26 ATCC VR-290,2,,,,,,,
Enterovirus SV-28 ATCC VR-291,2,,,,,,,
Enterovirus SV-35 ATCC VR-292,2,,,,,,,
Enterovirus SV-4 ATCC VR-287,2,,,,,,,
Enterovirus alphacoxsackie,2,,,,,,,
Enterovirus alphacoxsackie simian virus 19 (SV-19) ATCC VR-213,2,,,,,,,
Enterovirus alpharhino,2,,,,,,,
Enterovirus betacoxsackie,2,,,,,,,
Enterovirus betarhino,2,,,,,,,
Enterovirus cerhino,2,,,,,,,
Enterovirus coxsackiepol coxsackievirus A21,2,,,,,,,
Enterovirus coxsackiepol novel oral polio vaccine 1 (nOPV1),3,,,,,,,
Enterovirus coxsackiepol novel oral polio vaccine 2 (nOPV2),3,,,,,,,
Enterovirus coxsackiepol novel oral polio vaccine 3 (nOPV3),3,,,,,,,
Enterovirus coxsackiepol poliovirus 1,3,,,,,,,
Enterovirus coxsackiepol poliovirus 2,3,,,,,,,
Enterovirus coxsackiepol poliovirus 3,3,,,,,,,
Enterovirus coxsackiepol poliovirus Sabin oral vaccine 1 (OPV1),3,,,,,,,
Enterovirus coxsackiepol poliovirus Sabin oral vaccine 2 (OPV2),3,,,,,,,
Enterovirus coxsackiepol poliovirus Sabin oral vaccine 3 (OPV3),3,,,,,,,
Enterovirus coxsackiepol vaccine-derived poliovirus 1,3,,,,,,,
Enterovirus coxsackiepol vaccine-derived poliovirus 2,3,,,,,,,
Enterovirus coxsackiepol vaccine-derived poliovirus 3,3,,,,,,,
Enterovirus deconjuncti,2,,,,,,,
Enterovirus eibovi,1,,,,,,,
Entomoplasma ellychniae,1,,,,,,,
Entomopoxviruses,2,,,,,,,
Entrophospora etunicata,1,,,,,,,
Env pseudotyped Human immunodeficiency virus,3,,,,,,,
Eperythrozoon wenyonii,1,,,,,,,
Ephemerovirus adelaide,2,,,,,,,
Ephemerovirus berrimah,3,,,,,,,
Ephemerovirus febris,1,,,,,,,
Ephemerovirus kimberley,3,,,,,,,
Ephemerovirus kotonkan,2,,,,,,,
Ephemerovirus puchong,2,,,,,,,
Ephemerovirus yata,2,,,,,,,
Epidermophyton floccosum,2,,,,,,,
Epizootic hemorrhagic disease in deer (EHD),3,,,,,,,
Epstein-Barr virus (EBV),2,,,,,,,
Eptesicus fuscus gammaherpesvirus,2,,,,,,,
Equid herpesvirus 1 (EHV-1),2,,,,,,,
"Equid herpesviruses 2, 3 (EHV-2, 3)",2,,,,,,,
Equine arteritis,2,,,,,,,
Equine infectious anemia virus,2,,,,,,,
Equine influenza virus 1 (H7N7) and 2 (H3N8),2,,,,,,,
Equine morbillivirus (EMV) (see Hendra virus),4,,,,,,,
Equine parapoxvirus,2,,,,,,,
Equine rhinoviruses (Types 1 to 3),2,,,,,,,
Equine viral arteritis,2,,,,,,,
Erbovirus aequirhi,1,,,,,,,
Eremascus albus,1,,,,,,,
Eremococcus coleocola,1,,,,,,,
Erwinia amylovora,1,,,,,,,
Erwinia aphidicola,1,,,,,,,
Erwinia billingiae,1,,,,,,,
Erwinia persicina,1,,,,,,,
Erwinia pyrifoliae,1,,,,,,,
Erysipelothrix rhusiopathiae,2,,,,,,,
Erysipelothrix tonsillarum,2,,,,,,,
Erythrobacter litoralis,1,,,,,,,
Erythrobacter longus,1,,,,,,,
Erythrobacter neustonensis,1,,,,,,,
Erythrobacter ramosum,1,,,,,,,
Erythrocytic necrosis virus,3,,,,,,,
Erythroparvovirus primate1,2,,,,,,,
Escherichia albertii,2,,,,,,,
Escherichia coli,2,,,,,,,
"Escherichia coli (Migula) Castellani and Chalmers, strain EKA 133 (ATCC 47071)",1,,,,,,,
Escherichia coli 0104:K:412,1,,,,,,,
Escherichia coli 1090,1,,,,,,,
Escherichia coli 83,1,,,,,,,
Escherichia coli A2,1,,,,,,,
Escherichia coli ATCC 10799,1,,,,,,,
Escherichia coli ATCC 11229,1,,,,,,,
Escherichia coli AW1.7,1,,,,,,,
Escherichia coli Adherent-invasive Escherichia coli (AIEC),2,,,,,,,
Escherichia coli B,1,,,,,,,
Escherichia coli BB4,1,,,,,,,
Escherichia coli BL-21,1,,,,,,,
Escherichia coli BL-21 genetically modified MT3724,2,,,,,,,
Escherichia coli BL21 (DE3) pAY03363,1,,,,,,,
Escherichia coli BL21 ?rhaB AalcRI _pLMAR,1,,,,,,,
Escherichia coli BL21 ?rhaB MmolRI_pLMAR,1,,,,,,,
Escherichia coli BL21 ?rhaB MmonRI_pLMAR,1,,,,,,,
Escherichia coli BL21 ?rhaB lacZ::Taq,1,,,,,,,
Escherichia coli BLR,1,,,,,,,
Escherichia coli C,1,,,,,,,
Escherichia coli Chi-1776,1,,,,,,,
Escherichia coli Crooks ATCC 8739,1,,,,,,,
Escherichia coli DH5alpha,1,,,,,,,
Escherichia coli DJ701,1,,,,,,,
"Escherichia coli E3C17, O2 serogroup",2,,,,,,,
Escherichia coli EQ1,1,,,,,,,
Escherichia coli GC4436,1,,,,,,,
Escherichia coli GST,1,,,,,,,
Escherichia coli HB101,1,,,,,,,
Escherichia coli JM108,1,,,,,,,
Escherichia coli JM83,1,,,,,,,
Escherichia coli K12,1,,,,,,,
Escherichia coli K12 strain MG1655,1,,,,,,,
Escherichia coli MEP-04-01 (ACCO6),1,,,,,,,
Escherichia coli MRC1,1,,,,,,,
Escherichia coli Migula,2,,,,,,,
Escherichia coli Migula 1895 Castellani and Chalmers 1919,2,,,,,,,
Escherichia coli NCTC 9001,1,,,,,,,
Escherichia coli Nissle 1917,1,,,,,,,
Escherichia coli Nissle 1917 genetically modified strain SYNB1934,1,,,,,,,
Escherichia coli O103,2,,,,,,,
Escherichia coli O104:H4,2,,,,,,,
Escherichia coli O157:H7,2,,,,,,,
Escherichia coli O157:H7 strain B6914-MS1,2,,,,,,,
Escherichia coli O26:H4 (ATCC BAA-2212),2,,,,,,,
Escherichia coli O83:H1,1,,,,,,,
Escherichia coli OP50,1,,,,,,,
Escherichia coli PQ37,1,,,,,,,
Escherichia coli RR1,1,,,,,,,
Escherichia coli SCS1,1,,,,,,,
Escherichia coli Shiga-like toxin producing (STEC),2,,,,,,,
Escherichia coli V517,2,,,,,,,
Escherichia coli WP2,1,,,,,,,
Escherichia coli enterohemorrhagic - VTEC (EHEC),2,,,,,,,
Escherichia coli enteroinvasive (EIEC),2,,,,,,,
Escherichia coli enteropathogenic (EPEC),2,,,,,,,
Escherichia coli enterotoxigenic (ETEC),2,,,,,,,
Escherichia coli strain 102231x1,1,,,,,,,
Escherichia coli strain W3104,1,,,,,,,
Escherichia coli uropathogenic (UPEC),2,,,,,,,
Escherichia fergusonii,2,,,,,,,
Escherichia hermannii,2,,,,,,,
Escherichia hermannii ATCC 700368,1,,,,,,,
Eubacterium barkeri,1,,,,,,,
Eubacterium brachy,2,,,,,,,
Eubacterium callanderi,1,,,,,,,
Eubacterium cellulosolvens,1,,,,,,,
Eubacterium coprostanoligenes,1,,,,,,,
Eubacterium infirmum,2,,,,,,,
Eubacterium limosum,1,,,,,,,
Eubacterium minutum,2,,,,,,,
Eubacterium multiforme,1,,,,,,,
Eubacterium nodatum,2,,,,,,,
Eubacterium oxidoreducens,1,,,,,,,
Eubacterium plexicaudatum,1,,,,,,,
Eubacterium ramulus,1,,,,,,,
Eubacterium ruminantium,1,,,,,,,
Eubacterium saphenum,2,,,,,,,
Eubacterium siraeum,1,,,,,,,
Eubacterium sulci,2,,,,,,,
Eubacterium tortuosum,2,,,,,,,
Eubacterium uniforme,1,,,,,,,
Eubacterium ventriosum,1,,,,,,,
Eubacterium xylanophilum,1,,,,,,,
Eubacterium yurii,2,,,,,,,
Eubacterium yurii subsp. margaretiae,2,,,,,,,
Eubacterium yurii subsp. schtitka,2,,,,,,,
Eubacterium yurii subsp. yurii,2,,,,,,,
Eurytrema pancreaticum,2,,,,,,,
Evansella cellulosilytica,1,,,,,,,
Evansella clarkii,1,,,,,,,
Evansella vedderi,1,,,,,,,
Everglade virus,3,,,,,,,
Ewingella americana,2,,,,,,,
Exiguobacterium acetylicum,1,,,,,,,
Exiguobacterium aurantiacum,1,,,,,,,
Exophiala dermatitidis,2,,,,,,,
Exophiala jeanselmei,2,,,,,,,
Exserohilum turcicum,1,,,,,,,
Ezakiella coagulans,2,,,,,,,
Facklamia hominis,2,,,,,,,
Facklamia ignava,2,,,,,,,
Facklamia languida,2,,,,,,,
Facklamia sourekii,2,,,,,,,
Facklamia tabacinasalis,1,,,,,,,
Faecalibacterium prausnitzii,1,,,,,,,
Faecalicatena contorta,2,,,,,,,
Faecalicatena fissicatena,1,,,,,,,
Faecalicatena orotica,1,,,,,,,
Faecalicoccus pleomorphus,1,,,,,,,
Faecalispora sporosphaeroides,1,,,,,,,
Faecalitalea cylindroides,1,,,,,,,
Falsibacillus pallidus,1,,,,,,,
Fannyhessea vaginae,2,,,,,,,
Far Eastern Tick-borne encephalitis,4,,,,,,,
Farmington virus,2,,,,,,,
Fascioloides magna,1,,,,,,,
Fasciolopsis buskii,2,,,,,,,
Fastidiosipila sanguinis,1,,,,,,,
Fatal Familial Insomnia,3,,,,,,,
Fatal Familial Insomnia (FFI) agent,3,,,,,,,
Favotrichophyto gourvilii,2,,,,,,,
Felid herpesvirus 1,2,,,,,,,
Feline C type RNA tumour virus (ATCC VR-805),2,,,,,,,
Feline calicivirus,2,,,,,,,
Feline foamy virus,2,,,,,,,
Feline immunodefiency virus (FIV),3,,,,,,,
Feline infectious peritonitis virus,2,,,,,,,
Feline leukemia virus,3,,,,,,,
"Feline lymphosarcoma virus (FeLV, Feline leukaemia virus)",3,,,,,,,
Feline panleukopenia virus,2,,,,,,,
Feline sarcoma virus (FeSV),2,,,,,,,
Feline spongiform encephalopathy (FSE) agent,1,,,,,,,
Ferrimonas balearica,1,,,,,,,
Ferroglobus placidus,1,,,,,,,
Ferroplasma acidarmanus,1,,,,,,,
Ferroplasma acidiphilum,1,,,,,,,
Fervidobacterium gondwanense,1,,,,,,,
Fervidobacterium islandicum,1,,,,,,,
Fervidobacterium nodosum,1,,,,,,,
Fervidobacterium pennivorans,1,,,,,,,
Fibrella aestuarina,1,,,,,,,
Fibrobacter intestinalis,1,,,,,,,
Fibrobacter succinogenes,1,,,,,,,
Fibrobacter succinogenes subsp. elongatus,1,,,,,,,
Fibrobacter succinogenes subsp. succinogenes,1,,,,,,,
Fibroma viruses,2,,,,,,,
Fictibacillus arsenicus,1,,,,,,,
Fictibacillus barbaricus,1,,,,,,,
Fictibacillus gelatani,1,,,,,,,
Fictibacillus macauensis,1,,,,,,,
Fictibacillus milensis,1,,,,,,,
Fictibacillus nanhaiensis,1,,,,,,,
Fictibacillus phosphorivorans,1,,,,,,,
Fictibacillus rigui,1,,,,,,,
Fictibacillus solisalsi,1,,,,,,,
Filifactor alocis,1,,,,,,,
Filifactor villosus,1,,,,,,,
Filomicrobium fusiforme,1,,,,,,,
Finegoldia magna,2,,,,,,,
Flammeovirga aprica,1,,,,,,,
Flavilitoribacter nigricans,1,,,,,,,
Flaviviruses,2,,,,,,,
Flavobacterium acidificum,1,,,,,,,
Flavobacterium acidurans,1,,,,,,,
Flavobacterium aquatile,1,,,,,,,
Flavobacterium branchiophilum,1,,,,,,,
Flavobacterium columnare,1,,,,,,,
Flavobacterium flevense,1,,,,,,,
Flavobacterium hybernum,1,,,,,,,
Flavobacterium johnsoniae,1,,,,,,,
Flavobacterium oceanosedimentum,1,,,,,,,
Flavobacterium pectinovorum,1,,,,,,,
Flavobacterium psychrophilum,1,,,,,,,
Flavobacterium saccharophilum,1,,,,,,,
Flavobacterium succinicans,1,,,,,,,
Flavonifractor plautii,1,,,,,,,
Flectobacillus major,1,,,,,,,
Flexal virus,3,,,,,,,
Flexibacter flexilis,1,,,,,,,
Flexithrix dorotheae,1,,,,,,,
Fodinibius salinus,1,,,,,,,
Fonsecaea pedrosoi,2,,,,,,,
Foot and mouth disease virus,4,,,,,,,
Formivibrio citricus,1,,,,,,,
Fowlpox virus,2,,,,,,,
Francisella noatunensis,1,,,,,,,
Francisella persica,1,,,,,,,
Francisella philomiragia,2,,,,,,,
Francisella tularensis,3,,,,,,,
Francisella tularensis subsp. holarctica,2,,,,,,,
Francisella tularensis subsp. novicida,2,,,,,,,
Francisella tularensis subsp. tularensis,3,,,,,,,
Francisella tularensis subsp. tularensis NIH B-38,2,,,,,,,
"Francisella tularensis subsp. tularensis SCHU S4 (clpB, wbtI, kdtA, wbtC, ggt, glpX, or IpcC deletion)",2,,,,,,,
Francisella tularensis subsp. tularensis SCHU S4 (ggt and fupA deletion),2,,,,,,,
Francisella victoria,1,,,,,,,
Frankia alni,1,,,,,,,
Frateuria aurantia,1,,,,,,,
Freestyle 293-F,1,,,,,,,
"Frog viruses (FV 1 to 3, FV 9 to 24)",2,,,,,,,
Fructilactobacillus fructivorans,1,,,,,,,
Fructilactobacillus lindneri,1,,,,,,,
Fructilactobacillus sanfranciscensis,1,,,,,,,
Fructobacillus fructosus,1,,,,,,,
Funneliformis monosporus,1,,,,,,,
Funneliformis mosseae,1,,,,,,,
Furfurilactobacillus rossiae,1,,,,,,,
Fusarium acuminatum,1,,,,,,,
Fusarium avenaceum,1,,,,,,,
Fusarium culmorum,1,,,,,,,
Fusarium equiseti,1,,,,,,,
Fusarium graminearum,1,,,,,,,
Fusarium heterosporum,1,,,,,,,
Fusarium incarnatum,1,,,,,,,
Fusarium oxysporum,1,,,,,,,
Fusarium proliferatum,1,,,,,,,
Fusarium redolens,1,,,,,,,
Fusarium sambucinum,1,,,,,,,
Fusarium solani,2,,,,,,,
Fusarium subglutinans,1,,,,,,,
Fusarium tricinctum,1,,,,,,,
Fusarium verticillioides,1,,,,,,,
Fuscovulum blasticum,1,,,,,,,
Fusibacter paucivorans,1,,,,,,,
Fusobacterium animalis,2,,,,,,,
Fusobacterium gonidiaformans,2,,,,,,,
Fusobacterium mortiferum,2,,,,,,,
Fusobacterium naviforme,2,,,,,,,
Fusobacterium necrogenes,2,,,,,,,
Fusobacterium necrophorum,2,,,,,,,
Fusobacterium necrophorum subsp. necrophorum,2,,,,,,,
Fusobacterium nucleatum,2,,,,,,,
Fusobacterium nucleatum subsp. nucleatum,2,,,,,,,
Fusobacterium nucleatum subsp. polymorphum,2,,,,,,,
Fusobacterium perfoetens,1,,,,,,,
Fusobacterium periodonticum,2,,,,,,,
Fusobacterium russii,2,,,,,,,
Fusobacterium simiae,1,,,,,,,
Fusobacterium ulcerans,2,,,,,,,
Fusobacterium varium,2,,,,,,,
Fusobacterium vincentii,2,,,,,,,
Gaigeria pachyscelis,1,,,,,,,
Gallibacterium anatis,1,,,,,,,
Gallicola barnesae,2,,,,,,,
Gallionella ferruginea,1,,,,,,,
Gamma herpes,2,,,,,,,
Gammabaculovirus nelecontei,1,,,,,,,
Gammabaculovirus nesertiferis,1,,,,,,,
Gammacoronavirus galli,1,,,,,,,
Gammainfluenzavirus influenzae,2,,,,,,,
Gammaretrovirus felleu,1,,,,,,,
Gammaretrovirus gibleu,1,,,,,,,
Gammaretrovirus momursar,1,,,,,,,
Gammaretrovirus murleu,1,,,,,,,
Gammaretrovirus murleu genetically modified Moloney strain SinVec-COL7A1,2,,,,,,,
Gammaretrovirus porConc,1,,,,,,,
Gardnerella vaginalis,2,,,,,,,
Garritya polymorpha,1,,,,,,,
Gecko virus,2,,,,,,,
Gelidibacter algens,1,,,,,,,
Gemella asaccharolytica,2,,,,,,,
Gemella bergeri,2,,,,,,,
Gemella cunicula,1,,,,,,,
Gemella cuniculi,2,,,,,,,
Gemella haemolysans,2,,,,,,,
Gemella morbillorum,2,,,,,,,
Gemella palaticanis,2,,,,,,,
Gemella sanguinis,2,,,,,,,
Gemmata obscuriglobus,1,,,,,,,
Gemmiger formicilis,1,,,,,,,
Gemmobacter aquatilis,1,,,,,,,
Geobacillus kaustophilus,1,,,,,,,
Geobacillus stearothermophilus,1,,,,,,,
Geobacillus thermocatenulatus,1,,,,,,,
Geobacillus thermodenitrificans,1,,,,,,,
Geobacillus thermoleovorans,1,,,,,,,
Geobacillus vulcani,1,,,,,,,
Geobacter metallireducens,1,,,,,,,
Geobacter sulfurreducens,1,,,,,,,
Geodermatophilus obscurus,1,,,,,,,
Geothrix fermentans,1,,,,,,,
Geotoga petraea,1,,,,,,,
Geotoga subterranea,1,,,,,,,
Geotoga weaveri,1,,,,,,,
Geotrichum candidum,1,,,,,,,
Geotrichum galactomycetum,2,,,,,,,
Gephyrocapsa huxleyi,1,,,,,,,
Germiston,3,,,,,,,
Gerstmann-Straussler-Scheinker (GSS) syndrome agent,3,,,,,,,
Gerstmann-Straussler-Scheinker syndrome,3,,,,,,,
Getah virus,3,,,,,,,
Giardia agilis,1,,,,,,,
Giardia ardeae,1,,,,,,,
Giardia intestinalis,2,,,,,,,
Giardia muris,1,,,,,,,
Giardia psittaci,1,,,,,,,
Gibbon leukemia virus,2,,,,,,,
Gibbsiella dentisursi,2,,,,,,,
Gibbsiella dentisursi NUM 1720 T,2,,,,,,,
Gibbsiella quercinecans,1,,,,,,,
Giesbergeria anulus,1,,,,,,,
Giesbergeria giesbergeri,1,,,,,,,
Giesbergeria sinuosa,1,,,,,,,
Gigaspora margarita,1,,,,,,,
Gimesia maris,1,,,,,,,
Girardia dorotocephala,1,,,,,,,
Glaciecola pallidula,1,,,,,,,
Glaciecola punicea,1,,,,,,,
Glaesserella parasuis,1,,,,,,,
Gleimia coleocanis,1,,,,,,,
Gleimia europaea,2,,,,,,,
Globicatella sanguinis,2,,,,,,,
Globisporangium ultimum,1,,,,,,,
Gluconacetobacter diazotrophicus,1,,,,,,,
Gluconacetobacter liquefaciens,1,,,,,,,
Gluconacetobacter sacchari,1,,,,,,,
Gluconobacter cerinus,1,,,,,,,
Gluconobacter frateurii,1,,,,,,,
Gluconobacter oxydans,1,,,,,,,
Gluconobacter sphaericus,1,,,,,,,
Glutamicibacter creatinolyticus,2,,,,,,,
Glutamicibacter nicotianae,1,,,,,,,
Glutamicibacter protophormiae,1,,,,,,,
Glutamicibacter uratoxydans,1,,,,,,,
Glycomyces harbinensis,1,,,,,,,
Glycomyces rutgersensis,1,,,,,,,
Glycomyces tenuis,1,,,,,,,
Gnathostoma hispidum,2,,,,,,,
Gnathostoma spinigerum,2,,,,,,,
Goat pox virus,3,,,,,,,
Golden shiner virus disease (GSV),3,,,,,,,
Gongronella butleri,1,,,,,,,
Goodfellowiella coeruleoviolacea,1,,,,,,,
Goose parvovirus,2,,,,,,,
Gordonia aichiensis,2,,,,,,,
Gordonia alkanivorans,1,,,,,,,
Gordonia amarae,1,,,,,,,
Gordonia bronchialis,2,,,,,,,
Gordonia desulfuricans,1,,,,,,,
Gordonia hirsuta,1,,,,,,,
Gordonia hydrophobica,1,,,,,,,
Gordonia polyisoprenivorans,1,,,,,,,
Gordonia rhizosphera,1,,,,,,,
Gordonia rubripertincta,1,,,,,,,
Gordonia sputi,2,,,,,,,
Gordonia terrae,1,,,,,,,
Gottschalkia acidurici,1,,,,,,,
Gracilibacillus dipsosauri,1,,,,,,,
Gracilibacillus halotolerans,1,,,,,,,
Gracilimonas tropica,1,,,,,,,
Gracilinema caldarium,1,,,,,,,
Granulicatella adiacens,2,,,,,,,
Granulicatella balaenopterae,1,,,,,,,
Granulicatella elegans,2,,,,,,,
Grimontia hollisae,2,,,,,,,
Ground squirrel hepatitis B virus,3,,,,,,,
Grunt Fin Agent,1,,,,,,,
Guaico Culex virus,2,,,,,,,
Guanarito virus,4,,,,,,,
Guinea pig lymphosarcoma virus (guinea pig LSA),3,,,,,,,
Guyparkeria halophila,1,,,,,,,
Guyparkeria hydrothermalis,1,,,,,,,
Gyrovirus chickenanemia,1,,,,,,,
HEK293,1,,,,,,,
HEK293-EBNA,1,,,,,,,
HEK293T,1,,,,,,,
HIV-SIV chimera pseudoviruses,2,,,,,,,
HK-2,1,,,,,,,
HOS,1,,,,,,,
HUVEC-C,2,,,,,,,
Haemonchus contortus,1,,,,,,,
Haemophilus aegyptius,2,,,,,,,
Haemophilus ducreyi,2,,,,,,,
Haemophilus felis,1,,,,,,,
Haemophilus haemolyticus,2,,,,,,,
Haemophilus influenzae,2,,,,,,,
Haemophilus influenzae subsp. murium,1,,,,,,,
Haemophilus parahaemolyticus,2,,,,,,,
Haemophilus parainfluenzae,2,,,,,,,
Haemophilus paraphrohaemolyticus,2,,,,,,,
Hafnia alvei,2,,,,,,,
Hafnia paralvei,1,,,,,,,
Hahella ganghwensis,1,,,,,,,
Haladaptatus paucihalophilus,1,,,,,,,
Halalkalibacter okhensis,1,,,,,,,
Halalkalibacterium halodurans,1,,,,,,,
Halalkalibacterium hemicellulosilyticus,1,,,,,,,
Halanaerobacter chitinivorans,1,,,,,,,
Halanaerobacter lacunarum,1,,,,,,,
Halanaerobacter salinarius,1,,,,,,,
Halanaerobium acetethylicum,1,,,,,,,
Halanaerobium alcaliphilum,1,,,,,,,
Halanaerobium congolense,1,,,,,,,
Halanaerobium kushneri,1,,,,,,,
Halanaerobium lacusrosei,1,,,,,,,
Halanaerobium praevalens,1,,,,,,,
Halanaerobium saccharolyticum,1,,,,,,,
Halanaerobium saccharolyticum subsp. saccharolyticum,1,,,,,,,
Halanaerobium saccharolyticum subsp. senegalense,1,,,,,,,
Halanaerobium salsuginis,1,,,,,,,
Haliscomenobacter hydrossis,1,,,,,,,
Hallella seregens,2,,,,,,,
Haloarcula argentinensis,1,,,,,,,
Haloarcula hispanica,1,,,,,,,
Haloarcula japonica,1,,,,,,,
Haloarcula marismortui,1,,,,,,,
Haloarcula quadrata,1,,,,,,,
Haloarcula vallismortis,1,,,,,,,
Halobacillus halophilus,1,,,,,,,
Halobacillus litoralis,1,,,,,,,
Halobacillus trueperi,1,,,,,,,
Halobacterium salinarum,1,,,,,,,
Halobacteroides elegans,1,,,,,,,
Halobacteroides halobius,1,,,,,,,
Halobaculum gomorrense,1,,,,,,,
Halocella cellulosilytica,1,,,,,,,
Halochromatium glycolicum,1,,,,,,,
Halochromatium salexigens,1,,,,,,,
Halococcus morrhuae,1,,,,,,,
Halococcus saccharolyticus,1,,,,,,,
Halococcus salifodinae,1,,,,,,,
Halodesulfovibrio aestuarii,1,,,,,,,
Haloferax denitrificans,1,,,,,,,
Haloferax gibbonsii,1,,,,,,,
Haloferax mediterranei,1,,,,,,,
Haloferax volcanii,1,,,,,,,
Halogeometricum borinquense,1,,,,,,,
Halomethanococcus doii,1,,,,,,,
Halomicrobium mukohataei,1,,,,,,,
Halomonas aquamarina,1,,,,,,,
Halomonas cupida,1,,,,,,,
Halomonas desiderata,1,,,,,,,
Halomonas elongata,1,,,,,,,
Halomonas eurihalina,1,,,,,,,
Halomonas halmophila,1,,,,,,,
Halomonas halodenitrificans,1,,,,,,,
Halomonas halophila,1,,,,,,,
Halomonas meridiana,1,,,,,,,
Halomonas pacifica,1,,,,,,,
Halomonas pantelleriensis,1,,,,,,,
Halomonas salina,1,,,,,,,
Halomonas subglaciescola,1,,,,,,,
Halomonas venusta,1,,,,,,,
Halopseudomonas pertucinogena,1,,,,,,,
Halorhodospira abdelmalekii,1,,,,,,,
Halorhodospira halochloris,1,,,,,,,
Halorhodospira halophila,1,,,,,,,
Halorubrum coriense,1,,,,,,,
Halorubrum distributum,1,,,,,,,
Halorubrum lacusprofundi,1,,,,,,,
Halorubrum saccharovorum,1,,,,,,,
Halorubrum sodomense,1,,,,,,,
Halorubrum trapanicum,1,,,,,,,
Halorubrum vacuolatum,1,,,,,,,
Haloterrigena turkmenica,1,,,,,,,
Halothermothrix orenii,1,,,,,,,
Halothiobacillus neapolitanus,1,,,,,,,
Halovibrio variabilis,1,,,,,,,
Hamadaea tsunoensis,1,,,,,,,
Hammondia hammondi,1,,,,,,,
Hamster (HaP virus),2,,,,,,,
Hamster H-1 virus,2,,,,,,,
Hamster lymphosarcoma virus (Hamster LSA),3,,,,,,,
Hamster parvovirus H-1,1,,,,,,,
Hanta virus,3,,,,,,,
Hantaan (Korean haemorrhagic fever),3,,,,,,,
Hanzalova,4,,,,,,,
Hapavirus bangoran,2,,,,,,,
Hapavirus graylodge,3,,,,,,,
Hapavirus joinjakaka,2,,,,,,,
Hapavirus kamese,2,,,,,,,
Hapavirus lajoya,2,,,,,,,
Hapavirus landjia,2,,,,,,,
Hapavirus manitoba,2,,,,,,,
Hapavirus marco,2,,,,,,,
Hapavirus mosqueiro,3,,,,,,,
Hapavirus mossuril,2,,,,,,,
Hapavirus ngaingan,2,,,,,,,
Hartmannella limax,1,,,,,,,
Hathewaya histolytica,2,,,,,,,
Hathewaya limosa,2,,,,,,,
Hathewaya proteolytica,1,,,,,,,
Hazara virus,4,,,,,,,
HeLa,1,,,,,,,
HeLa S3,1,,,,,,,
Hebeloma crustuliniforme,1,,,,,,,
Hebeloma cylindrosporum,1,,,,,,,
Helcococcus kunzii,2,,,,,,,
Helcococcus ovis,2,,,,,,,
Helcococcus sueciensis,1,,,,,,,
Helicobacter bilis,1,,,,,,,
Helicobacter bizzozeronii,2,,,,,,,
Helicobacter canis,1,,,,,,,
Helicobacter cholecystus,1,,,,,,,
Helicobacter cinaedi,2,,,,,,,
Helicobacter felis,1,,,,,,,
Helicobacter fennelliae,2,,,,,,,
Helicobacter ganmani,1,,,,,,,
Helicobacter heilmannii,2,,,,,,,
Helicobacter hepaticus,1,,,,,,,
Helicobacter macacae,2,,,,,,,
Helicobacter mastomyrinus,1,,,,,,,
Helicobacter muridarum,1,,,,,,,
Helicobacter mustelae,2,,,,,,,
Helicobacter pametensis,1,,,,,,,
Helicobacter pullorum,2,,,,,,,
Helicobacter pylori,2,,,,,,,
Helicobacter rappini,1,,,,,,,
Helicobacter rodentium,1,,,,,,,
Helicobacter salomonis,1,,,,,,,
Helicobacter trogontum,1,,,,,,,
Heligmosomoides polygyrus,1,,,,,,,
Heliobacterium chlorum,1,,,,,,,
Heliomicrobium gestii,1,,,,,,,
Heliomicrobium modesticaldum,1,,,,,,,
Heliophilum fasciatum,1,,,,,,,
Heliothrix oregonensis,1,,,,,,,
Hendra virus,4,,,,,,,
Henipavirus cedarense,2,,,,,,,
Henipavirus hendraense,4,,,,,,,
Henipavirus nipahense,4,,,,,,,
"Henipavirus nipahense virus-like particles composed of M, G, F proteins",1,,,,,,,
HepaRG AHR KO,1,,,,,,,
Hepacivirus hominis,2,,,,,,,
Hepatitis A virus,2,,,,,,,
Hepatitis B virus,3,,,,,,,
Hepatitis C virus,3,,,,,,,
Hepatitis D virus,3,,,,,,,
Hepatitis E virus,3,,,,,,,
Hepatitis G virus,3,,,,,,,
Hepatitis delta virus,2,,,,,,,
Hepatitis viruses,3,,,,,,,
Hepatovirus ahepa,2,,,,,,,
Herbaspirillum aquaticum,1,,,,,,,
Herbaspirillum autotrophicum,1,,,,,,,
Herbaspirillum huttiense,1,,,,,,,
Herbaspirillum rubrisubalbicans,1,,,,,,,
Herbaspirillum seropedicae,1,,,,,,,
Herbidospora cretacea,1,,,,,,,
Herbidospora seropedicae,1,,,,,,,
Herpes Simplex Virus Type 2 Vaccine candidate ACAM-529,1,,,,,,,
Herpes saimiri,2,,,,,,,
Herpes simplex viruses,2,,,,,,,
Herpes virus B (Herpesvirus simiae),4,,,,,,,
Herpes zoster,2,,,,,,,
Herpesvirus HHV 6 - 8,2,,,,,,,
Herpesvirus ateles,3,,,,,,,
Herpesvirus of the rabbit,2,,,,,,,
Herpesvirus saimiri,2,,,,,,,
Herpesvirus simiae (B virus),4,,,,,,,
Herpesviruses of crustaceans and molluscs,2,,,,,,,
